"","pmax","sh","stability","S","CA","CS","CB","N"
"16512",0.647651006711409,8124.52214765101,"seagrass",160.38,0.22,3.31,5173.13,0.05
"16513",0.661073825503356,8124.52214765101,"seagrass",160.67,0.22,3.32,5188.41,0.05
"16514",0.674496644295302,8124.52214765101,"seagrass",160.93,0.22,3.32,5202.89,0.05
"16515",0.687919463087248,8124.52214765101,"seagrass",161.16,0.23,3.33,5216.47,0.06
"16516",0.701342281879195,8124.52214765101,"seagrass",161.36,0.23,3.33,5229.02,0.06
"16517",0.714765100671141,8124.52214765101,"seagrass",161.52,0.24,3.33,5240.38,0.06
"16518",0.728187919463087,8124.52214765101,"seagrass",161.64,0.24,3.34,5250.36,0.07
"16519",0.741610738255034,8124.52214765101,"seagrass",161.7,0.25,3.34,5258.73,0.07
"16520",0.75503355704698,8124.52214765101,"seagrass",161.69,0.25,3.34,5265.2,0.07
"16521",0.768456375838926,8124.52214765101,"seagrass",161.61,0.26,3.33,5269.41,0.08
"16522",0.781879194630873,8124.52214765101,"seagrass",161.45,0.26,3.33,5270.9,0.08
"16523",0.795302013422819,8124.52214765101,"seagrass",161.17,0.26,3.33,5269.09,0.09
"16524",0.808724832214765,8124.52214765101,"seagrass",160.75,0.27,3.32,5263.19,0.1
"16525",0.822147651006711,8124.52214765101,"seagrass",160.17,0.27,3.31,5252.17,0.1
"16526",0.835570469798658,8124.52214765101,"seagrass",159.36,0.28,3.29,5234.59,0.11
"16527",0.848993288590604,8124.52214765101,"seagrass",158.27,0.28,3.27,5208.41,0.13
"16528",0.86241610738255,8124.52214765101,"seagrass",156.8,0.29,3.24,5170.68,0.14
"16529",0.875838926174497,8124.52214765101,"seagrass",154.79,0.29,3.2,5116.82,0.16
"16530",0.889261744966443,8124.52214765101,"seagrass",152,0.3,3.14,5039.44,0.18
"16531",0.902684563758389,8124.52214765101,"seagrass",148,0.3,3.06,4925.64,0.21
"16532",0.916107382550336,8124.52214765101,"seagrass",141.96,0.3,2.93,4750.31,0.26
"16533",0.929530201342282,8124.52214765101,"seagrass",131.96,0.31,2.73,4455.76,0.34
"16534",0.942953020134228,8124.52214765101,"seagrass",111.96,0.31,2.32,3858.58,0.48
"16535",0.956375838926175,8124.52214765101,"bare",0,0.31,0,459.09,1.29
"16536",0.969798657718121,8124.52214765101,"bare",0,0.32,0,465.53,1.29
"16537",0.983221476510067,8124.52214765101,"bare",0,0.32,0,471.98,1.3
"16538",0.996644295302013,8124.52214765101,"bare",0,0.33,0,478.42,1.3
"16539",1.01006711409396,8124.52214765101,"bare",0,0.33,0,484.87,1.31
"16540",1.02348993288591,8124.52214765101,"bare",0,0.34,0,491.31,1.31
"16541",1.03691275167785,8124.52214765101,"bare",0,0.34,0,497.76,1.31
"16542",1.0503355704698,8124.52214765101,"bare",0,0.35,0,504.2,1.32
"16543",1.06375838926175,8124.52214765101,"bare",0,0.35,0,510.65,1.32
"16544",1.07718120805369,8124.52214765101,"bare",0,0.35,0,517.09,1.33
"16545",1.09060402684564,8124.52214765101,"bare",0,0.36,0,523.54,1.33
"16546",1.10402684563758,8124.52214765101,"bare",0,0.36,0,529.98,1.33
"16547",1.11744966442953,8124.52214765101,"bare",0,0.37,0,536.43,1.34
"16548",1.13087248322148,8124.52214765101,"bare",0,0.37,0,542.87,1.34
"16549",1.14429530201342,8124.52214765101,"bare",0,0.38,0,549.32,1.35
"16550",1.15771812080537,8124.52214765101,"bare",0,0.38,0,555.76,1.35
"16551",1.17114093959732,8124.52214765101,"bare",0,0.39,0,562.21,1.35
"16552",1.18456375838926,8124.52214765101,"bare",0,0.39,0,568.65,1.36
"16553",1.19798657718121,8124.52214765101,"bare",0,0.39,0,575.1,1.36
"16554",1.21140939597315,8124.52214765101,"bare",0,0.4,0,581.54,1.37
"16555",1.2248322147651,8124.52214765101,"bare",0,0.4,0,587.99,1.37
"16556",1.23825503355705,8124.52214765101,"bare",0,0.41,0,594.43,1.37
"16557",1.25167785234899,8124.52214765101,"bare",0,0.41,0,600.88,1.38
"16558",1.26510067114094,8124.52214765101,"bare",0,0.42,0,607.33,1.38
"16559",1.27852348993289,8124.52214765101,"bare",0,0.42,0,613.77,1.39
"16560",1.29194630872483,8124.52214765101,"bare",0,0.43,0,620.22,1.39
"16561",1.30536912751678,8124.52214765101,"bare",0,0.43,0,626.66,1.39
"16562",1.31879194630872,8124.52214765101,"bare",0,0.43,0,633.11,1.4
"16563",1.33221476510067,8124.52214765101,"bare",0,0.44,0,639.55,1.4
"16564",1.34563758389262,8124.52214765101,"bare",0,0.44,0,646,1.41
"16565",1.35906040268456,8124.52214765101,"bare",0,0.45,0,652.45,1.41
"16566",1.37248322147651,8124.52214765101,"bare",0,0.45,0,658.89,1.41
"16567",1.38590604026846,8124.52214765101,"bare",0,0.46,0,665.34,1.42
"16568",1.3993288590604,8124.52214765101,"bare",0,0.46,0,671.78,1.42
"16569",1.41275167785235,8124.52214765101,"bare",0,0.47,0,678.23,1.43
"16570",1.4261744966443,8124.52214765101,"bare",0,0.47,0,684.68,1.43
"16571",1.43959731543624,8124.52214765101,"bare",0,0.47,0,691.12,1.44
"16572",1.45302013422819,8124.52214765101,"bare",0,0.48,0,697.57,1.44
"16573",1.46644295302013,8124.52214765101,"bare",0,0.48,0,704.01,1.44
"16574",1.47986577181208,8124.52214765101,"bare",0,0.49,0,710.46,1.45
"16575",1.49328859060403,8124.52214765101,"bare",0,0.49,0,716.91,1.45
"16576",1.50671140939597,8124.52214765101,"bare",0,0.5,0,723.35,1.46
"16577",1.52013422818792,8124.52214765101,"bare",0,0.5,0,729.8,1.46
"16578",1.53355704697987,8124.52214765101,"bare",0,0.5,0,736.25,1.46
"16579",1.54697986577181,8124.52214765101,"bare",0,0.51,0,742.69,1.47
"16580",1.56040268456376,8124.52214765101,"bare",0,0.51,0,749.14,1.47
"16581",1.5738255033557,8124.52214765101,"bare",0,0.52,0,755.58,1.48
"16582",1.58724832214765,8124.52214765101,"bare",0,0.52,0,762.03,1.48
"16583",1.6006711409396,8124.52214765101,"bare",0,0.53,0,768.48,1.48
"16584",1.61409395973154,8124.52214765101,"bare",0,0.53,0,774.92,1.49
"16585",1.62751677852349,8124.52214765101,"bare",0,0.54,0,781.37,1.49
"16586",1.64093959731544,8124.52214765101,"bare",0,0.54,0,787.82,1.5
"16587",1.65436241610738,8124.52214765101,"bare",0,0.54,0,794.26,1.5
"16588",1.66778523489933,8124.52214765101,"bare",0,0.55,0,800.71,1.5
"16589",1.68120805369128,8124.52214765101,"bare",0,0.55,0,807.16,1.51
"16590",1.69463087248322,8124.52214765101,"bare",0,0.56,0,813.6,1.51
"16591",1.70805369127517,8124.52214765101,"bare",0,0.56,0,820.05,1.52
"16592",1.72147651006711,8124.52214765101,"bare",0,0.57,0,826.5,1.52
"16593",1.73489932885906,8124.52214765101,"bare",0,0.57,0,832.95,1.52
"16594",1.74832214765101,8124.52214765101,"bare",0,0.58,0,839.39,1.53
"16595",1.76174496644295,8124.52214765101,"bare",0,0.58,0,845.84,1.53
"16596",1.7751677852349,8124.52214765101,"bare",0,0.58,0,852.29,1.54
"16597",1.78859060402685,8124.52214765101,"bare",0,0.59,0,858.73,1.54
"16598",1.80201342281879,8124.52214765101,"bare",0,0.59,0,865.18,1.54
"16599",1.81543624161074,8124.52214765101,"bare",0,0.6,0,871.63,1.55
"16600",1.82885906040268,8124.52214765101,"bare",0,0.6,0,878.07,1.55
"16601",1.84228187919463,8124.52214765101,"bare",0,0.61,0,884.52,1.56
"16602",1.85570469798658,8124.52214765101,"bare",0,0.61,0,890.97,1.56
"16603",1.86912751677852,8124.52214765101,"bare",0,0.62,0,897.42,1.56
"16604",1.88255033557047,8124.52214765101,"bare",0,0.62,0,903.86,1.57
"16605",1.89597315436242,8124.52214765101,"bare",0,0.62,0,910.31,1.57
"16606",1.90939597315436,8124.52214765101,"bare",0,0.63,0,916.76,1.58
"16607",1.92281879194631,8124.52214765101,"bare",0,0.63,0,923.21,1.58
"16608",1.93624161073825,8124.52214765101,"bare",0,0.64,0,929.65,1.59
"16609",1.9496644295302,8124.52214765101,"bare",0,0.64,0,936.1,1.59
"16610",1.96308724832215,8124.52214765101,"bare",0,0.65,0,942.55,1.59
"16611",1.97651006711409,8124.52214765101,"bare",0,0.65,0,949,1.6
"16612",1.98993288590604,8124.52214765101,"bare",0,0.66,0,955.44,1.6
"16613",2.00335570469799,8124.52214765101,"bare",0,0.66,0,961.89,1.61
"16614",2.01677852348993,8124.52214765101,"bare",0,0.66,0,968.34,1.61
"16615",2.03020134228188,8124.52214765101,"bare",0,0.67,0,974.79,1.61
"16616",2.04362416107383,8124.52214765101,"bare",0,0.67,0,981.24,1.62
"16617",2.05704697986577,8124.52214765101,"bare",0,0.68,0,987.68,1.62
"16618",2.07046979865772,8124.52214765101,"bare",0,0.68,0,994.13,1.63
"16619",2.08389261744966,8124.52214765101,"bare",0,0.69,0,1000.58,1.63
"16620",2.09731543624161,8124.52214765101,"bare",0,0.69,0,1007.03,1.63
"16621",2.11073825503356,8124.52214765101,"bare",0,0.69,0,1013.48,1.64
"16622",2.1241610738255,8124.52214765101,"bare",0,0.7,0,1019.92,1.64
"16623",2.13758389261745,8124.52214765101,"bare",0,0.7,0,1026.37,1.65
"16624",2.1510067114094,8124.52214765101,"bare",0,0.71,0,1032.82,1.65
"16625",2.16442953020134,8124.52214765101,"bare",0,0.71,0,1039.27,1.65
"16626",2.17785234899329,8124.52214765101,"bare",0,0.72,0,1045.72,1.66
"16627",2.19127516778523,8124.52214765101,"bare",0,0.72,0,1052.16,1.66
"16628",2.20469798657718,8124.52214765101,"bare",0,0.73,0,1058.61,1.67
"16629",2.21812080536913,8124.52214765101,"bare",0,0.73,0,1065.06,1.67
"16630",2.23154362416107,8124.52214765101,"bare",0,0.73,0,1071.51,1.67
"16631",2.24496644295302,8124.52214765101,"bare",0,0.74,0,1077.96,1.68
"16632",2.25838926174497,8124.52214765101,"bare",0,0.74,0,1084.41,1.68
"16633",2.27181208053691,8124.52214765101,"bare",0,0.75,0,1090.85,1.69
"16634",2.28523489932886,8124.52214765101,"bare",0,0.75,0,1097.3,1.69
"16635",2.29865771812081,8124.52214765101,"bare",0,0.76,0,1103.75,1.69
"16636",2.31208053691275,8124.52214765101,"bare",0,0.76,0,1110.2,1.7
"16637",2.3255033557047,8124.52214765101,"bare",0,0.77,0,1116.65,1.7
"16638",2.33892617449664,8124.52214765101,"bare",0,0.77,0,1123.1,1.71
"16639",2.35234899328859,8124.52214765101,"bare",0,0.77,0,1129.55,1.71
"16640",2.36577181208054,8124.52214765101,"bare",0,0.78,0,1136,1.72
"16641",2.37919463087248,8124.52214765101,"bare",0,0.78,0,1142.44,1.72
"16642",2.39261744966443,8124.52214765101,"bare",0,0.79,0,1148.89,1.72
"16643",2.40604026845638,8124.52214765101,"bare",0,0.79,0,1155.34,1.73
"16644",2.41946308724832,8124.52214765101,"bare",0,0.8,0,1161.79,1.73
"16645",2.43288590604027,8124.52214765101,"bare",0,0.8,0,1168.24,1.74
"16646",2.44630872483221,8124.52214765101,"bare",0,0.81,0,1174.69,1.74
"16647",2.45973154362416,8124.52214765101,"bare",0,0.81,0,1181.14,1.74
"16648",2.47315436241611,8124.52214765101,"bare",0,0.81,0,1187.59,1.75
"16649",2.48657718120805,8124.52214765101,"bare",0,0.82,0,1194.04,1.75
"16650",2.5,8124.52214765101,"bare",0,0.82,0,1200.49,1.76
"16651",0.5,8198.25234899329,"seagrass",156.05,0.17,3.22,4971.23,0.03
"16652",0.513422818791946,8198.25234899329,"seagrass",156.5,0.17,3.23,4991.25,0.04
"16653",0.526845637583893,8198.25234899329,"seagrass",156.94,0.18,3.24,5011.02,0.04
"16654",0.540268456375839,8198.25234899329,"seagrass",157.37,0.18,3.25,5030.52,0.04
"16655",0.553691275167785,8198.25234899329,"seagrass",157.79,0.18,3.26,5049.71,0.04
"16656",0.567114093959732,8198.25234899329,"seagrass",158.2,0.19,3.27,5068.57,0.04
"16657",0.580536912751678,8198.25234899329,"seagrass",158.59,0.19,3.27,5087.07,0.04
"16658",0.593959731543624,8198.25234899329,"seagrass",158.98,0.2,3.28,5105.16,0.04
"16659",0.60738255033557,8198.25234899329,"seagrass",159.34,0.2,3.29,5122.81,0.04
"16660",0.620805369127517,8198.25234899329,"seagrass",159.7,0.21,3.3,5139.95,0.05
"16661",0.634228187919463,8198.25234899329,"seagrass",160.03,0.21,3.3,5156.54,0.05
"16662",0.647651006711409,8198.25234899329,"seagrass",160.34,0.22,3.31,5172.51,0.05
"16663",0.661073825503356,8198.25234899329,"seagrass",160.63,0.22,3.32,5187.78,0.05
"16664",0.674496644295302,8198.25234899329,"seagrass",160.9,0.22,3.32,5202.25,0.05
"16665",0.687919463087248,8198.25234899329,"seagrass",161.13,0.23,3.33,5215.81,0.06
"16666",0.701342281879195,8198.25234899329,"seagrass",161.33,0.23,3.33,5228.34,0.06
"16667",0.714765100671141,8198.25234899329,"seagrass",161.49,0.24,3.33,5239.68,0.06
"16668",0.728187919463087,8198.25234899329,"seagrass",161.6,0.24,3.33,5249.64,0.07
"16669",0.741610738255034,8198.25234899329,"seagrass",161.66,0.25,3.34,5257.99,0.07
"16670",0.75503355704698,8198.25234899329,"seagrass",161.65,0.25,3.34,5264.43,0.07
"16671",0.768456375838926,8198.25234899329,"seagrass",161.58,0.26,3.33,5268.61,0.08
"16672",0.781879194630873,8198.25234899329,"seagrass",161.41,0.26,3.33,5270.07,0.08
"16673",0.795302013422819,8198.25234899329,"seagrass",161.12,0.26,3.33,5268.22,0.09
"16674",0.808724832214765,8198.25234899329,"seagrass",160.71,0.27,3.32,5262.27,0.1
"16675",0.822147651006711,8198.25234899329,"seagrass",160.12,0.27,3.3,5251.19,0.1
"16676",0.835570469798658,8198.25234899329,"seagrass",159.31,0.28,3.29,5233.53,0.11
"16677",0.848993288590604,8198.25234899329,"seagrass",158.22,0.28,3.27,5207.27,0.13
"16678",0.86241610738255,8198.25234899329,"seagrass",156.74,0.29,3.24,5169.4,0.14
"16679",0.875838926174497,8198.25234899329,"seagrass",154.73,0.29,3.19,5115.37,0.16
"16680",0.889261744966443,8198.25234899329,"seagrass",151.93,0.3,3.14,5037.74,0.18
"16681",0.902684563758389,8198.25234899329,"seagrass",147.92,0.3,3.06,4923.54,0.21
"16682",0.916107382550336,8198.25234899329,"seagrass",141.85,0.3,2.93,4747.56,0.26
"16683",0.929530201342282,8198.25234899329,"seagrass",131.82,0.31,2.73,4451.75,0.34
"16684",0.942953020134228,8198.25234899329,"seagrass",111.72,0.31,2.32,3851.4,0.48
"16685",0.956375838926175,8198.25234899329,"bare",0,0.31,0,459.09,1.29
"16686",0.969798657718121,8198.25234899329,"bare",0,0.32,0,465.53,1.29
"16687",0.983221476510067,8198.25234899329,"bare",0,0.32,0,471.98,1.3
"16688",0.996644295302013,8198.25234899329,"bare",0,0.33,0,478.42,1.3
"16689",1.01006711409396,8198.25234899329,"bare",0,0.33,0,484.87,1.31
"16690",1.02348993288591,8198.25234899329,"bare",0,0.34,0,491.31,1.31
"16691",1.03691275167785,8198.25234899329,"bare",0,0.34,0,497.76,1.31
"16692",1.0503355704698,8198.25234899329,"bare",0,0.35,0,504.2,1.32
"16693",1.06375838926175,8198.25234899329,"bare",0,0.35,0,510.65,1.32
"16694",1.07718120805369,8198.25234899329,"bare",0,0.35,0,517.09,1.33
"16695",1.09060402684564,8198.25234899329,"bare",0,0.36,0,523.54,1.33
"16696",1.10402684563758,8198.25234899329,"bare",0,0.36,0,529.98,1.33
"16697",1.11744966442953,8198.25234899329,"bare",0,0.37,0,536.43,1.34
"16698",1.13087248322148,8198.25234899329,"bare",0,0.37,0,542.87,1.34
"16699",1.14429530201342,8198.25234899329,"bare",0,0.38,0,549.32,1.35
"16700",1.15771812080537,8198.25234899329,"bare",0,0.38,0,555.76,1.35
"16701",1.17114093959732,8198.25234899329,"bare",0,0.39,0,562.21,1.35
"16702",1.18456375838926,8198.25234899329,"bare",0,0.39,0,568.65,1.36
"16703",1.19798657718121,8198.25234899329,"bare",0,0.39,0,575.1,1.36
"16704",1.21140939597315,8198.25234899329,"bare",0,0.4,0,581.54,1.37
"16705",1.2248322147651,8198.25234899329,"bare",0,0.4,0,587.99,1.37
"16706",1.23825503355705,8198.25234899329,"bare",0,0.41,0,594.43,1.37
"16707",1.25167785234899,8198.25234899329,"bare",0,0.41,0,600.88,1.38
"16708",1.26510067114094,8198.25234899329,"bare",0,0.42,0,607.33,1.38
"16709",1.27852348993289,8198.25234899329,"bare",0,0.42,0,613.77,1.39
"16710",1.29194630872483,8198.25234899329,"bare",0,0.43,0,620.22,1.39
"16711",1.30536912751678,8198.25234899329,"bare",0,0.43,0,626.66,1.39
"16712",1.31879194630872,8198.25234899329,"bare",0,0.43,0,633.11,1.4
"16713",1.33221476510067,8198.25234899329,"bare",0,0.44,0,639.55,1.4
"16714",1.34563758389262,8198.25234899329,"bare",0,0.44,0,646,1.41
"16715",1.35906040268456,8198.25234899329,"bare",0,0.45,0,652.45,1.41
"16716",1.37248322147651,8198.25234899329,"bare",0,0.45,0,658.89,1.41
"16717",1.38590604026846,8198.25234899329,"bare",0,0.46,0,665.34,1.42
"16718",1.3993288590604,8198.25234899329,"bare",0,0.46,0,671.78,1.42
"16719",1.41275167785235,8198.25234899329,"bare",0,0.47,0,678.23,1.43
"16720",1.4261744966443,8198.25234899329,"bare",0,0.47,0,684.68,1.43
"16721",1.43959731543624,8198.25234899329,"bare",0,0.47,0,691.12,1.44
"16722",1.45302013422819,8198.25234899329,"bare",0,0.48,0,697.57,1.44
"16723",1.46644295302013,8198.25234899329,"bare",0,0.48,0,704.01,1.44
"16724",1.47986577181208,8198.25234899329,"bare",0,0.49,0,710.46,1.45
"16725",1.49328859060403,8198.25234899329,"bare",0,0.49,0,716.91,1.45
"16726",1.50671140939597,8198.25234899329,"bare",0,0.5,0,723.35,1.46
"16727",1.52013422818792,8198.25234899329,"bare",0,0.5,0,729.8,1.46
"16728",1.53355704697987,8198.25234899329,"bare",0,0.5,0,736.25,1.46
"16729",1.54697986577181,8198.25234899329,"bare",0,0.51,0,742.69,1.47
"16730",1.56040268456376,8198.25234899329,"bare",0,0.51,0,749.14,1.47
"16731",1.5738255033557,8198.25234899329,"bare",0,0.52,0,755.58,1.48
"16732",1.58724832214765,8198.25234899329,"bare",0,0.52,0,762.03,1.48
"16733",1.6006711409396,8198.25234899329,"bare",0,0.53,0,768.48,1.48
"16734",1.61409395973154,8198.25234899329,"bare",0,0.53,0,774.92,1.49
"16735",1.62751677852349,8198.25234899329,"bare",0,0.54,0,781.37,1.49
"16736",1.64093959731544,8198.25234899329,"bare",0,0.54,0,787.82,1.5
"16737",1.65436241610738,8198.25234899329,"bare",0,0.54,0,794.26,1.5
"16738",1.66778523489933,8198.25234899329,"bare",0,0.55,0,800.71,1.5
"16739",1.68120805369128,8198.25234899329,"bare",0,0.55,0,807.16,1.51
"16740",1.69463087248322,8198.25234899329,"bare",0,0.56,0,813.6,1.51
"16741",1.70805369127517,8198.25234899329,"bare",0,0.56,0,820.05,1.52
"16742",1.72147651006711,8198.25234899329,"bare",0,0.57,0,826.5,1.52
"16743",1.73489932885906,8198.25234899329,"bare",0,0.57,0,832.95,1.52
"16744",1.74832214765101,8198.25234899329,"bare",0,0.58,0,839.39,1.53
"16745",1.76174496644295,8198.25234899329,"bare",0,0.58,0,845.84,1.53
"16746",1.7751677852349,8198.25234899329,"bare",0,0.58,0,852.29,1.54
"16747",1.78859060402685,8198.25234899329,"bare",0,0.59,0,858.73,1.54
"16748",1.80201342281879,8198.25234899329,"bare",0,0.59,0,865.18,1.54
"16749",1.81543624161074,8198.25234899329,"bare",0,0.6,0,871.63,1.55
"16750",1.82885906040268,8198.25234899329,"bare",0,0.6,0,878.07,1.55
"16751",1.84228187919463,8198.25234899329,"bare",0,0.61,0,884.52,1.56
"16752",1.85570469798658,8198.25234899329,"bare",0,0.61,0,890.97,1.56
"16753",1.86912751677852,8198.25234899329,"bare",0,0.62,0,897.42,1.56
"16754",1.88255033557047,8198.25234899329,"bare",0,0.62,0,903.86,1.57
"16755",1.89597315436242,8198.25234899329,"bare",0,0.62,0,910.31,1.57
"16756",1.90939597315436,8198.25234899329,"bare",0,0.63,0,916.76,1.58
"16757",1.92281879194631,8198.25234899329,"bare",0,0.63,0,923.21,1.58
"16758",1.93624161073825,8198.25234899329,"bare",0,0.64,0,929.65,1.59
"16759",1.9496644295302,8198.25234899329,"bare",0,0.64,0,936.1,1.59
"16760",1.96308724832215,8198.25234899329,"bare",0,0.65,0,942.55,1.59
"16761",1.97651006711409,8198.25234899329,"bare",0,0.65,0,949,1.6
"16762",1.98993288590604,8198.25234899329,"bare",0,0.66,0,955.44,1.6
"16763",2.00335570469799,8198.25234899329,"bare",0,0.66,0,961.89,1.61
"16764",2.01677852348993,8198.25234899329,"bare",0,0.66,0,968.34,1.61
"16765",2.03020134228188,8198.25234899329,"bare",0,0.67,0,974.79,1.61
"16766",2.04362416107383,8198.25234899329,"bare",0,0.67,0,981.24,1.62
"16767",2.05704697986577,8198.25234899329,"bare",0,0.68,0,987.68,1.62
"16768",2.07046979865772,8198.25234899329,"bare",0,0.68,0,994.13,1.63
"16769",2.08389261744966,8198.25234899329,"bare",0,0.69,0,1000.58,1.63
"16770",2.09731543624161,8198.25234899329,"bare",0,0.69,0,1007.03,1.63
"16771",2.11073825503356,8198.25234899329,"bare",0,0.69,0,1013.48,1.64
"16772",2.1241610738255,8198.25234899329,"bare",0,0.7,0,1019.92,1.64
"16773",2.13758389261745,8198.25234899329,"bare",0,0.7,0,1026.37,1.65
"16774",2.1510067114094,8198.25234899329,"bare",0,0.71,0,1032.82,1.65
"16775",2.16442953020134,8198.25234899329,"bare",0,0.71,0,1039.27,1.65
"16776",2.17785234899329,8198.25234899329,"bare",0,0.72,0,1045.72,1.66
"16777",2.19127516778523,8198.25234899329,"bare",0,0.72,0,1052.16,1.66
"16778",2.20469798657718,8198.25234899329,"bare",0,0.73,0,1058.61,1.67
"16779",2.21812080536913,8198.25234899329,"bare",0,0.73,0,1065.06,1.67
"16780",2.23154362416107,8198.25234899329,"bare",0,0.73,0,1071.51,1.67
"16781",2.24496644295302,8198.25234899329,"bare",0,0.74,0,1077.96,1.68
"16782",2.25838926174497,8198.25234899329,"bare",0,0.74,0,1084.41,1.68
"16783",2.27181208053691,8198.25234899329,"bare",0,0.75,0,1090.85,1.69
"16784",2.28523489932886,8198.25234899329,"bare",0,0.75,0,1097.3,1.69
"16785",2.29865771812081,8198.25234899329,"bare",0,0.76,0,1103.75,1.69
"16786",2.31208053691275,8198.25234899329,"bare",0,0.76,0,1110.2,1.7
"16787",2.3255033557047,8198.25234899329,"bare",0,0.77,0,1116.65,1.7
"16788",2.33892617449664,8198.25234899329,"bare",0,0.77,0,1123.1,1.71
"16789",2.35234899328859,8198.25234899329,"bare",0,0.77,0,1129.55,1.71
"16790",2.36577181208054,8198.25234899329,"bare",0,0.78,0,1136,1.72
"16791",2.37919463087248,8198.25234899329,"bare",0,0.78,0,1142.44,1.72
"16792",2.39261744966443,8198.25234899329,"bare",0,0.79,0,1148.89,1.72
"16793",2.40604026845638,8198.25234899329,"bare",0,0.79,0,1155.34,1.73
"16794",2.41946308724832,8198.25234899329,"bare",0,0.8,0,1161.79,1.73
"16795",2.43288590604027,8198.25234899329,"bare",0,0.8,0,1168.24,1.74
"16796",2.44630872483221,8198.25234899329,"bare",0,0.81,0,1174.69,1.74
"16797",2.45973154362416,8198.25234899329,"bare",0,0.81,0,1181.14,1.74
"16798",2.47315436241611,8198.25234899329,"bare",0,0.81,0,1187.59,1.75
"16799",2.48657718120805,8198.25234899329,"bare",0,0.82,0,1194.04,1.75
"16800",2.5,8198.25234899329,"bare",0,0.82,0,1200.49,1.76
"16801",0.5,8271.98255033557,"seagrass",156.02,0.17,3.22,4970.73,0.03
"16802",0.513422818791946,8271.98255033557,"seagrass",156.47,0.17,3.23,4990.75,0.04
"16803",0.526845637583893,8271.98255033557,"seagrass",156.91,0.18,3.24,5010.51,0.04
"16804",0.540268456375839,8271.98255033557,"seagrass",157.34,0.18,3.25,5030,0.04
"16805",0.553691275167785,8271.98255033557,"seagrass",157.76,0.18,3.26,5049.18,0.04
"16806",0.567114093959732,8271.98255033557,"seagrass",158.16,0.19,3.27,5068.03,0.04
"16807",0.580536912751678,8271.98255033557,"seagrass",158.56,0.19,3.27,5086.52,0.04
"16808",0.593959731543624,8271.98255033557,"seagrass",158.94,0.2,3.28,5104.6,0.04
"16809",0.60738255033557,8271.98255033557,"seagrass",159.31,0.2,3.29,5122.24,0.04
"16810",0.620805369127517,8271.98255033557,"seagrass",159.66,0.21,3.3,5139.37,0.05
"16811",0.634228187919463,8271.98255033557,"seagrass",160,0.21,3.3,5155.95,0.05
"16812",0.647651006711409,8271.98255033557,"seagrass",160.31,0.22,3.31,5171.91,0.05
"16813",0.661073825503356,8271.98255033557,"seagrass",160.6,0.22,3.31,5187.16,0.05
"16814",0.674496644295302,8271.98255033557,"seagrass",160.86,0.22,3.32,5201.61,0.05
"16815",0.687919463087248,8271.98255033557,"seagrass",161.09,0.23,3.32,5215.17,0.06
"16816",0.701342281879195,8271.98255033557,"seagrass",161.29,0.23,3.33,5227.68,0.06
"16817",0.714765100671141,8271.98255033557,"seagrass",161.45,0.24,3.33,5239,0.06
"16818",0.728187919463087,8271.98255033557,"seagrass",161.56,0.24,3.33,5248.94,0.07
"16819",0.741610738255034,8271.98255033557,"seagrass",161.62,0.25,3.34,5257.26,0.07
"16820",0.75503355704698,8271.98255033557,"seagrass",161.62,0.25,3.34,5263.68,0.07
"16821",0.768456375838926,8271.98255033557,"seagrass",161.54,0.26,3.33,5267.83,0.08
"16822",0.781879194630873,8271.98255033557,"seagrass",161.36,0.26,3.33,5269.26,0.08
"16823",0.795302013422819,8271.98255033557,"seagrass",161.08,0.26,3.32,5267.37,0.09
"16824",0.808724832214765,8271.98255033557,"seagrass",160.67,0.27,3.32,5261.37,0.1
"16825",0.822147651006711,8271.98255033557,"seagrass",160.08,0.27,3.3,5250.23,0.1
"16826",0.835570469798658,8271.98255033557,"seagrass",159.27,0.28,3.29,5232.5,0.11
"16827",0.848993288590604,8271.98255033557,"seagrass",158.17,0.28,3.27,5206.14,0.13
"16828",0.86241610738255,8271.98255033557,"seagrass",156.69,0.29,3.24,5168.15,0.14
"16829",0.875838926174497,8271.98255033557,"seagrass",154.67,0.29,3.19,5113.94,0.16
"16830",0.889261744966443,8271.98255033557,"seagrass",151.86,0.3,3.14,5036.06,0.18
"16831",0.902684563758389,8271.98255033557,"seagrass",147.84,0.3,3.05,4921.48,0.22
"16832",0.916107382550336,8271.98255033557,"seagrass",141.75,0.3,2.93,4744.85,0.26
"16833",0.929530201342282,8271.98255033557,"seagrass",131.68,0.31,2.73,4447.8,0.34
"16834",0.942953020134228,8271.98255033557,"seagrass",111.48,0.31,2.31,3844.32,0.48
"16835",0.956375838926175,8271.98255033557,"bare",0,0.31,0,459.09,1.29
"16836",0.969798657718121,8271.98255033557,"bare",0,0.32,0,465.53,1.29
"16837",0.983221476510067,8271.98255033557,"bare",0,0.32,0,471.98,1.3
"16838",0.996644295302013,8271.98255033557,"bare",0,0.33,0,478.42,1.3
"16839",1.01006711409396,8271.98255033557,"bare",0,0.33,0,484.87,1.31
"16840",1.02348993288591,8271.98255033557,"bare",0,0.34,0,491.31,1.31
"16841",1.03691275167785,8271.98255033557,"bare",0,0.34,0,497.76,1.31
"16842",1.0503355704698,8271.98255033557,"bare",0,0.35,0,504.2,1.32
"16843",1.06375838926175,8271.98255033557,"bare",0,0.35,0,510.65,1.32
