"","ma","nr","stability","S","CA","CS","CB","N"
"18036",0.00140939597315436,0.0834563758389262,"bistable",154.22,0.62,1.53,3125.17,0.09
"18037",0.0014496644295302,0.0834563758389262,"bistable",149.81,0.62,1.49,3062.61,0.1
"18038",0.00148993288590604,0.0834563758389262,"bistable",145.59,0.61,1.46,3002.4,0.1
"18039",0.00153020134228188,0.0834563758389262,"bistable",141.55,0.6,1.42,2944.38,0.1
"18040",0.00157046979865772,0.0834563758389262,"bistable",137.67,0.6,1.39,2888.39,0.11
"18041",0.00161073825503356,0.0834563758389262,"bistable",133.94,0.59,1.36,2834.3,0.11
"18042",0.0016510067114094,0.0834563758389262,"bistable",130.36,0.59,1.33,2781.96,0.12
"18043",0.00169127516778524,0.0834563758389262,"bistable",126.91,0.58,1.3,2731.27,0.12
"18044",0.00173154362416107,0.0834563758389262,"bistable",123.59,0.58,1.27,2682.1,0.12
"18045",0.00177181208053691,0.0834563758389262,"bistable",120.38,0.57,1.25,2634.34,0.13
"18046",0.00181208053691275,0.0834563758389262,"bistable",117.27,0.57,1.22,2587.9,0.13
"18047",0.00185234899328859,0.0834563758389262,"bistable",114.27,0.56,1.2,2542.68,0.14
"18048",0.00189261744966443,0.0834563758389262,"bistable",111.36,0.55,1.17,2498.57,0.14
"18049",0.00193288590604027,0.0834563758389262,"bistable",108.53,0.55,1.15,2455.49,0.15
"18050",0.00197315436241611,0.0834563758389262,"bistable",105.78,0.54,1.12,2413.35,0.15
"18051",0.00201342281879195,0.0834563758389262,"bistable",103.1,0.54,1.1,2372.07,0.16
"18052",0.00205369127516779,0.0834563758389262,"bistable",100.49,0.53,1.08,2331.55,0.17
"18053",0.00209395973154362,0.0834563758389262,"bistable",97.94,0.53,1.06,2291.71,0.17
"18054",0.00213422818791946,0.0834563758389262,"bistable",95.45,0.52,1.03,2252.46,0.18
"18055",0.0021744966442953,0.0834563758389262,"bistable",93,0.52,1.01,2213.7,0.19
"18056",0.00221476510067114,0.0834563758389262,"bistable",90.59,0.51,0.99,2175.35,0.19
"18057",0.00225503355704698,0.0834563758389262,"bistable",88.22,0.51,0.97,2137.3,0.2
"18058",0.00229530201342282,0.0834563758389262,"bistable",85.87,0.5,0.95,2099.43,0.21
"18059",0.00233557046979866,0.0834563758389262,"bistable",83.55,0.5,0.93,2061.63,0.22
"18060",0.0023758389261745,0.0834563758389262,"bistable",81.23,0.49,0.91,2023.75,0.23
"18061",0.00241610738255034,0.0834563758389262,"bistable",78.92,0.49,0.89,1985.63,0.24
"18062",0.00245637583892617,0.0834563758389262,"bistable",76.6,0.48,0.87,1947.08,0.25
"18063",0.00249664429530201,0.0834563758389262,"bistable",74.26,0.47,0.85,1907.86,0.27
"18064",0.00253691275167785,0.0834563758389262,"bistable",71.88,0.47,0.83,1867.67,0.28
"18065",0.00257718120805369,0.0834563758389262,"bistable",69.44,0.46,0.81,1826.11,0.3
"18066",0.00261744966442953,0.0834563758389262,"bistable",66.92,0.45,0.78,1782.65,0.32
"18067",0.00265771812080537,0.0834563758389262,"bistable",64.26,0.45,0.76,1736.48,0.34
"18068",0.00269798657718121,0.0834563758389262,"bistable",61.41,0.44,0.73,1686.39,0.36
"18069",0.00273825503355705,0.0834563758389262,"bistable",58.26,0.43,0.7,1630.17,0.39
"18070",0.00277852348993289,0.0834563758389262,"bistable",54.56,0.42,0.67,1563.22,0.43
"18071",0.00281879194630873,0.0834563758389262,"bistable",49.58,0.4,0.62,1470.93,0.48
"18072",0.00285906040268456,0.0834563758389262,"bare",0,0.16,0,236.59,1.15
"18073",0.0028993288590604,0.0834563758389262,"bare",0,0.16,0,236.54,1.15
"18074",0.00293959731543624,0.0834563758389262,"bare",0,0.16,0,236.49,1.15
"18075",0.00297986577181208,0.0834563758389262,"bare",0,0.16,0,236.45,1.15
"18076",0.00302013422818792,0.0834563758389262,"bare",0,0.16,0,236.4,1.15
"18077",0.00306040268456376,0.0834563758389262,"bare",0,0.16,0,236.35,1.15
"18078",0.0031006711409396,0.0834563758389262,"bare",0,0.16,0,236.3,1.15
"18079",0.00314093959731544,0.0834563758389262,"bare",0,0.16,0,236.26,1.15
"18080",0.00318120805369128,0.0834563758389262,"bare",0,0.16,0,236.21,1.15
"18081",0.00322147651006711,0.0834563758389262,"bare",0,0.16,0,236.16,1.15
"18082",0.00326174496644295,0.0834563758389262,"bare",0,0.16,0,236.12,1.15
"18083",0.00330201342281879,0.0834563758389262,"bare",0,0.16,0,236.07,1.15
"18084",0.00334228187919463,0.0834563758389262,"bare",0,0.16,0,236.02,1.15
"18085",0.00338255033557047,0.0834563758389262,"bare",0,0.16,0,235.97,1.15
"18086",0.00342281879194631,0.0834563758389262,"bare",0,0.16,0,235.93,1.15
"18087",0.00346308724832215,0.0834563758389262,"bare",0,0.16,0,235.88,1.15
"18088",0.00350335570469799,0.0834563758389262,"bare",0,0.16,0,235.83,1.15
"18089",0.00354362416107383,0.0834563758389262,"bare",0,0.16,0,235.79,1.15
"18090",0.00358389261744966,0.0834563758389262,"bare",0,0.16,0,235.74,1.15
"18091",0.0036241610738255,0.0834563758389262,"bare",0,0.16,0,235.69,1.15
"18092",0.00366442953020134,0.0834563758389262,"bare",0,0.16,0,235.65,1.15
"18093",0.00370469798657718,0.0834563758389262,"bare",0,0.16,0,235.6,1.15
"18094",0.00374496644295302,0.0834563758389262,"bare",0,0.16,0,235.55,1.15
"18095",0.00378523489932886,0.0834563758389262,"bare",0,0.16,0,235.51,1.15
"18096",0.0038255033557047,0.0834563758389262,"bare",0,0.16,0,235.46,1.15
"18097",0.00386577181208054,0.0834563758389262,"bare",0,0.16,0,235.41,1.15
"18098",0.00390604026845638,0.0834563758389262,"bare",0,0.16,0,235.37,1.15
"18099",0.00394630872483222,0.0834563758389262,"bare",0,0.16,0,235.32,1.15
"18100",0.00398657718120805,0.0834563758389262,"bare",0,0.16,0,235.27,1.15
"18101",0.00402684563758389,0.0834563758389262,"bare",0,0.16,0,235.23,1.15
"18102",0.00406711409395973,0.0834563758389262,"bare",0,0.16,0,235.18,1.15
"18103",0.00410738255033557,0.0834563758389262,"bare",0,0.16,0,235.13,1.15
"18104",0.00414765100671141,0.0834563758389262,"bare",0,0.16,0,235.09,1.15
"18105",0.00418791946308725,0.0834563758389262,"bare",0,0.16,0,235.04,1.15
"18106",0.00422818791946309,0.0834563758389262,"bare",0,0.16,0,234.99,1.15
"18107",0.00426845637583893,0.0834563758389262,"bare",0,0.16,0,234.95,1.15
"18108",0.00430872483221477,0.0834563758389262,"bare",0,0.16,0,234.9,1.15
"18109",0.0043489932885906,0.0834563758389262,"bare",0,0.16,0,234.85,1.15
"18110",0.00438926174496644,0.0834563758389262,"bare",0,0.16,0,234.81,1.15
"18111",0.00442953020134228,0.0834563758389262,"bare",0,0.16,0,234.76,1.15
"18112",0.00446979865771812,0.0834563758389262,"bare",0,0.16,0,234.71,1.15
"18113",0.00451006711409396,0.0834563758389262,"bare",0,0.16,0,234.67,1.15
"18114",0.0045503355704698,0.0834563758389262,"bare",0,0.16,0,234.62,1.15
"18115",0.00459060402684564,0.0834563758389262,"bare",0,0.16,0,234.57,1.15
"18116",0.00463087248322148,0.0834563758389262,"bare",0,0.16,0,234.53,1.15
"18117",0.00467114093959732,0.0834563758389262,"bare",0,0.16,0,234.48,1.15
"18118",0.00471140939597316,0.0834563758389262,"bare",0,0.16,0,234.43,1.15
"18119",0.00475167785234899,0.0834563758389262,"bare",0,0.16,0,234.39,1.15
"18120",0.00479194630872483,0.0834563758389262,"bare",0,0.16,0,234.34,1.15
"18121",0.00483221476510067,0.0834563758389262,"bare",0,0.16,0,234.3,1.15
"18122",0.00487248322147651,0.0834563758389262,"bare",0,0.16,0,234.25,1.15
"18123",0.00491275167785235,0.0834563758389262,"bare",0,0.16,0,234.2,1.15
"18124",0.00495302013422819,0.0834563758389262,"bare",0,0.16,0,234.16,1.15
"18125",0.00499328859060403,0.0834563758389262,"bare",0,0.16,0,234.11,1.15
"18126",0.00503355704697987,0.0834563758389262,"bare",0,0.16,0,234.06,1.15
"18127",0.0050738255033557,0.0834563758389262,"bare",0,0.16,0,234.02,1.15
"18128",0.00511409395973154,0.0834563758389262,"bare",0,0.16,0,233.97,1.15
"18129",0.00515436241610738,0.0834563758389262,"bare",0,0.16,0,233.93,1.15
"18130",0.00519463087248322,0.0834563758389262,"bare",0,0.16,0,233.88,1.15
"18131",0.00523489932885906,0.0834563758389262,"bare",0,0.16,0,233.83,1.15
"18132",0.0052751677852349,0.0834563758389262,"bare",0,0.16,0,233.79,1.15
"18133",0.00531543624161074,0.0834563758389262,"bare",0,0.16,0,233.74,1.15
"18134",0.00535570469798658,0.0834563758389262,"bare",0,0.16,0,233.69,1.15
"18135",0.00539597315436242,0.0834563758389262,"bare",0,0.16,0,233.65,1.15
"18136",0.00543624161073826,0.0834563758389262,"bare",0,0.16,0,233.6,1.15
"18137",0.00547651006711409,0.0834563758389262,"bare",0,0.16,0,233.56,1.15
"18138",0.00551677852348993,0.0834563758389262,"bare",0,0.16,0,233.51,1.15
"18139",0.00555704697986577,0.0834563758389262,"bare",0,0.16,0,233.46,1.15
"18140",0.00559731543624161,0.0834563758389262,"bare",0,0.16,0,233.42,1.15
"18141",0.00563758389261745,0.0834563758389262,"bare",0,0.16,0,233.37,1.15
"18142",0.00567785234899329,0.0834563758389262,"bare",0,0.16,0,233.33,1.15
"18143",0.00571812080536913,0.0834563758389262,"bare",0,0.16,0,233.28,1.15
"18144",0.00575838926174497,0.0834563758389262,"bare",0,0.16,0,233.23,1.15
"18145",0.00579865771812081,0.0834563758389262,"bare",0,0.16,0,233.19,1.15
"18146",0.00583892617449664,0.0834563758389262,"bare",0,0.16,0,233.14,1.15
"18147",0.00587919463087248,0.0834563758389262,"bare",0,0.16,0,233.1,1.15
"18148",0.00591946308724832,0.0834563758389262,"bare",0,0.16,0,233.05,1.15
"18149",0.00595973154362416,0.0834563758389262,"bare",0,0.16,0,233.01,1.15
"18150",0.006,0.0834563758389262,"bare",0,0.16,0,232.96,1.15
"18151",0,0.0840268456375839,"seagrass",1012.89,0.88,8.36,13732.99,0.03
"18152",4.02684563758389e-05,0.0840268456375839,"seagrass",895.08,0.88,7.44,12324.62,0.03
"18153",8.05369127516779e-05,0.0840268456375839,"seagrass",800.85,0.87,6.7,11195.01,0.03
"18154",0.000120805369127517,0.0840268456375839,"seagrass",723.78,0.86,6.09,10268.33,0.03
"18155",0.000161073825503356,0.0840268456375839,"seagrass",659.58,0.85,5.59,9493.95,0.03
"18156",0.000201342281879195,0.0840268456375839,"seagrass",605.28,0.84,5.16,8836.82,0.03
"18157",0.000241610738255034,0.0840268456375839,"seagrass",558.77,0.83,4.79,8271.88,0.03
"18158",0.000281879194630873,0.0840268456375839,"seagrass",518.49,0.82,4.47,7780.75,0.04
"18159",0.000322147651006711,0.0840268456375839,"seagrass",483.27,0.81,4.19,7349.63,0.04
"18160",0.00036241610738255,0.0840268456375839,"seagrass",452.22,0.81,3.94,6967.96,0.04
"18161",0.000402684563758389,0.0840268456375839,"seagrass",424.64,0.8,3.72,6627.53,0.04
"18162",0.000442953020134228,0.0840268456375839,"seagrass",399.99,0.79,3.52,6321.86,0.04
"18163",0.000483221476510067,0.0840268456375839,"seagrass",377.82,0.78,3.35,6045.76,0.04
"18164",0.000523489932885906,0.0840268456375839,"seagrass",357.79,0.77,3.18,5795.02,0.05
"18165",0.000563758389261745,0.0840268456375839,"seagrass",339.59,0.76,3.04,5566.2,0.05
"18166",0.000604026845637584,0.0840268456375839,"seagrass",322.99,0.76,2.9,5356.46,0.05
"18167",0.000644295302013423,0.0840268456375839,"seagrass",307.78,0.75,2.78,5163.42,0.05
"18168",0.000684563758389262,0.0840268456375839,"seagrass",293.81,0.74,2.67,4985.09,0.05
"18169",0.000724832214765101,0.0840268456375839,"seagrass",280.92,0.73,2.57,4819.78,0.05
"18170",0.00076510067114094,0.0840268456375839,"seagrass",269,0.73,2.47,4666.06,0.06
"18171",0.000805369127516779,0.0840268456375839,"seagrass",257.94,0.72,2.38,4522.68,0.06
"18172",0.000845637583892618,0.0840268456375839,"seagrass",247.65,0.71,2.3,4388.59,0.06
"18173",0.000885906040268456,0.0840268456375839,"seagrass",238.06,0.7,2.22,4262.87,0.06
"18174",0.000926174496644295,0.0840268456375839,"seagrass",229.09,0.7,2.14,4144.7,0.06
"18175",0.000966442953020134,0.0840268456375839,"seagrass",220.68,0.69,2.08,4033.37,0.07
"18176",0.00100671140939597,0.0840268456375839,"seagrass",212.79,0.68,2.01,3928.28,0.07
"18177",0.00104697986577181,0.0840268456375839,"seagrass",205.37,0.68,1.95,3828.87,0.07
"18178",0.00108724832214765,0.0840268456375839,"seagrass",198.38,0.67,1.89,3734.64,0.07
"18179",0.00112751677852349,0.0840268456375839,"seagrass",191.77,0.66,1.84,3645.18,0.08
"18180",0.00116778523489933,0.0840268456375839,"seagrass",185.53,0.66,1.79,3560.09,0.08
"18181",0.00120805369127517,0.0840268456375839,"seagrass",179.61,0.65,1.74,3479.01,0.08
"18182",0.00124832214765101,0.0840268456375839,"seagrass",174,0.64,1.69,3401.65,0.08
"18183",0.00128859060402685,0.0840268456375839,"seagrass",168.66,0.64,1.65,3327.71,0.09
"18184",0.00132885906040268,0.0840268456375839,"seagrass",163.59,0.63,1.61,3256.95,0.09
"18185",0.00136912751677852,0.0840268456375839,"bistable",158.75,0.63,1.57,3189.11,0.09
"18186",0.00140939597315436,0.0840268456375839,"bistable",154.14,0.62,1.53,3124,0.09
"18187",0.0014496644295302,0.0840268456375839,"bistable",149.72,0.61,1.49,3061.42,0.1
"18188",0.00148993288590604,0.0840268456375839,"bistable",145.5,0.61,1.46,3001.19,0.1
"18189",0.00153020134228188,0.0840268456375839,"bistable",141.46,0.6,1.42,2943.14,0.1
"18190",0.00157046979865772,0.0840268456375839,"bistable",137.58,0.6,1.39,2887.13,0.11
"18191",0.00161073825503356,0.0840268456375839,"bistable",133.85,0.59,1.36,2833.01,0.11
"18192",0.0016510067114094,0.0840268456375839,"bistable",130.27,0.59,1.33,2780.65,0.12
"18193",0.00169127516778524,0.0840268456375839,"bistable",126.82,0.58,1.3,2729.92,0.12
"18194",0.00173154362416107,0.0840268456375839,"bistable",123.49,0.58,1.27,2680.72,0.12
"18195",0.00177181208053691,0.0840268456375839,"bistable",120.28,0.57,1.25,2632.93,0.13
"18196",0.00181208053691275,0.0840268456375839,"bistable",117.17,0.57,1.22,2586.45,0.13
"18197",0.00185234899328859,0.0840268456375839,"bistable",114.17,0.56,1.19,2541.19,0.14
"18198",0.00189261744966443,0.0840268456375839,"bistable",111.25,0.55,1.17,2497.04,0.14
"18199",0.00193288590604027,0.0840268456375839,"bistable",108.42,0.55,1.15,2453.92,0.15
"18200",0.00197315436241611,0.0840268456375839,"bistable",105.67,0.54,1.12,2411.73,0.15
"18201",0.00201342281879195,0.0840268456375839,"bistable",102.99,0.54,1.1,2370.4,0.16
"18202",0.00205369127516779,0.0840268456375839,"bistable",100.38,0.53,1.08,2329.83,0.17
"18203",0.00209395973154362,0.0840268456375839,"bistable",97.83,0.53,1.05,2289.93,0.17
"18204",0.00213422818791946,0.0840268456375839,"bistable",95.33,0.52,1.03,2250.61,0.18
"18205",0.0021744966442953,0.0840268456375839,"bistable",92.88,0.52,1.01,2211.79,0.19
"18206",0.00221476510067114,0.0840268456375839,"bistable",90.46,0.51,0.99,2173.36,0.2
"18207",0.00225503355704698,0.0840268456375839,"bistable",88.09,0.51,0.97,2135.23,0.2
"18208",0.00229530201342282,0.0840268456375839,"bistable",85.74,0.5,0.95,2097.27,0.21
"18209",0.00233557046979866,0.0840268456375839,"bistable",83.41,0.5,0.93,2059.37,0.22
"18210",0.0023758389261745,0.0840268456375839,"bistable",81.09,0.49,0.91,2021.38,0.23
"18211",0.00241610738255034,0.0840268456375839,"bistable",78.77,0.49,0.89,1983.13,0.24
"18212",0.00245637583892617,0.0840268456375839,"bistable",76.44,0.48,0.87,1944.43,0.26
"18213",0.00249664429530201,0.0840268456375839,"bistable",74.09,0.47,0.85,1905.04,0.27
"18214",0.00253691275167785,0.0840268456375839,"bistable",71.7,0.47,0.83,1864.65,0.28
"18215",0.00257718120805369,0.0840268456375839,"bistable",69.25,0.46,0.8,1822.85,0.3
"18216",0.00261744966442953,0.0840268456375839,"bistable",66.71,0.45,0.78,1779.08,0.32
"18217",0.00265771812080537,0.0840268456375839,"bistable",64.03,0.45,0.76,1732.52,0.34
"18218",0.00269798657718121,0.0840268456375839,"bistable",61.15,0.44,0.73,1681.88,0.36
"18219",0.00273825503355705,0.0840268456375839,"bistable",57.96,0.43,0.7,1624.84,0.39
"18220",0.00277852348993289,0.0840268456375839,"bistable",54.19,0.42,0.66,1556.39,0.43
"18221",0.00281879194630873,0.0840268456375839,"bistable",48.98,0.4,0.62,1459.64,0.49
"18222",0.00285906040268456,0.0840268456375839,"bare",0,0.16,0,236.59,1.15
"18223",0.0028993288590604,0.0840268456375839,"bare",0,0.16,0,236.54,1.15
"18224",0.00293959731543624,0.0840268456375839,"bare",0,0.16,0,236.49,1.15
"18225",0.00297986577181208,0.0840268456375839,"bare",0,0.16,0,236.45,1.15
"18226",0.00302013422818792,0.0840268456375839,"bare",0,0.16,0,236.4,1.15
"18227",0.00306040268456376,0.0840268456375839,"bare",0,0.16,0,236.35,1.15
"18228",0.0031006711409396,0.0840268456375839,"bare",0,0.16,0,236.3,1.15
"18229",0.00314093959731544,0.0840268456375839,"bare",0,0.16,0,236.26,1.15
"18230",0.00318120805369128,0.0840268456375839,"bare",0,0.16,0,236.21,1.15
"18231",0.00322147651006711,0.0840268456375839,"bare",0,0.16,0,236.16,1.15
"18232",0.00326174496644295,0.0840268456375839,"bare",0,0.16,0,236.12,1.15
"18233",0.00330201342281879,0.0840268456375839,"bare",0,0.16,0,236.07,1.15
"18234",0.00334228187919463,0.0840268456375839,"bare",0,0.16,0,236.02,1.15
"18235",0.00338255033557047,0.0840268456375839,"bare",0,0.16,0,235.97,1.15
"18236",0.00342281879194631,0.0840268456375839,"bare",0,0.16,0,235.93,1.15
"18237",0.00346308724832215,0.0840268456375839,"bare",0,0.16,0,235.88,1.15
"18238",0.00350335570469799,0.0840268456375839,"bare",0,0.16,0,235.83,1.15
"18239",0.00354362416107383,0.0840268456375839,"bare",0,0.16,0,235.79,1.15
"18240",0.00358389261744966,0.0840268456375839,"bare",0,0.16,0,235.74,1.15
"18241",0.0036241610738255,0.0840268456375839,"bare",0,0.16,0,235.69,1.15
"18242",0.00366442953020134,0.0840268456375839,"bare",0,0.16,0,235.65,1.15
"18243",0.00370469798657718,0.0840268456375839,"bare",0,0.16,0,235.6,1.15
"18244",0.00374496644295302,0.0840268456375839,"bare",0,0.16,0,235.55,1.15
"18245",0.00378523489932886,0.0840268456375839,"bare",0,0.16,0,235.51,1.15
"18246",0.0038255033557047,0.0840268456375839,"bare",0,0.16,0,235.46,1.15
"18247",0.00386577181208054,0.0840268456375839,"bare",0,0.16,0,235.41,1.15
"18248",0.00390604026845638,0.0840268456375839,"bare",0,0.16,0,235.37,1.15
"18249",0.00394630872483222,0.0840268456375839,"bare",0,0.16,0,235.32,1.15
"18250",0.00398657718120805,0.0840268456375839,"bare",0,0.16,0,235.27,1.15
"18251",0.00402684563758389,0.0840268456375839,"bare",0,0.16,0,235.23,1.15
"18252",0.00406711409395973,0.0840268456375839,"bare",0,0.16,0,235.18,1.15
"18253",0.00410738255033557,0.0840268456375839,"bare",0,0.16,0,235.13,1.15
"18254",0.00414765100671141,0.0840268456375839,"bare",0,0.16,0,235.09,1.15
"18255",0.00418791946308725,0.0840268456375839,"bare",0,0.16,0,235.04,1.15
"18256",0.00422818791946309,0.0840268456375839,"bare",0,0.16,0,234.99,1.15
"18257",0.00426845637583893,0.0840268456375839,"bare",0,0.16,0,234.95,1.15
"18258",0.00430872483221477,0.0840268456375839,"bare",0,0.16,0,234.9,1.15
"18259",0.0043489932885906,0.0840268456375839,"bare",0,0.16,0,234.85,1.15
"18260",0.00438926174496644,0.0840268456375839,"bare",0,0.16,0,234.81,1.15
"18261",0.00442953020134228,0.0840268456375839,"bare",0,0.16,0,234.76,1.15
"18262",0.00446979865771812,0.0840268456375839,"bare",0,0.16,0,234.71,1.15
"18263",0.00451006711409396,0.0840268456375839,"bare",0,0.16,0,234.67,1.15
"18264",0.0045503355704698,0.0840268456375839,"bare",0,0.16,0,234.62,1.15
"18265",0.00459060402684564,0.0840268456375839,"bare",0,0.16,0,234.57,1.15
"18266",0.00463087248322148,0.0840268456375839,"bare",0,0.16,0,234.53,1.15
"18267",0.00467114093959732,0.0840268456375839,"bare",0,0.16,0,234.48,1.15
"18268",0.00471140939597316,0.0840268456375839,"bare",0,0.16,0,234.43,1.15
"18269",0.00475167785234899,0.0840268456375839,"bare",0,0.16,0,234.39,1.15
"18270",0.00479194630872483,0.0840268456375839,"bare",0,0.16,0,234.34,1.15
"18271",0.00483221476510067,0.0840268456375839,"bare",0,0.16,0,234.3,1.15
"18272",0.00487248322147651,0.0840268456375839,"bare",0,0.16,0,234.25,1.15
"18273",0.00491275167785235,0.0840268456375839,"bare",0,0.16,0,234.2,1.15
"18274",0.00495302013422819,0.0840268456375839,"bare",0,0.16,0,234.16,1.15
"18275",0.00499328859060403,0.0840268456375839,"bare",0,0.16,0,234.11,1.15
"18276",0.00503355704697987,0.0840268456375839,"bare",0,0.16,0,234.06,1.15
"18277",0.0050738255033557,0.0840268456375839,"bare",0,0.16,0,234.02,1.15
"18278",0.00511409395973154,0.0840268456375839,"bare",0,0.16,0,233.97,1.15
"18279",0.00515436241610738,0.0840268456375839,"bare",0,0.16,0,233.93,1.15
"18280",0.00519463087248322,0.0840268456375839,"bare",0,0.16,0,233.88,1.15
"18281",0.00523489932885906,0.0840268456375839,"bare",0,0.16,0,233.83,1.15
"18282",0.0052751677852349,0.0840268456375839,"bare",0,0.16,0,233.79,1.15
"18283",0.00531543624161074,0.0840268456375839,"bare",0,0.16,0,233.74,1.15
"18284",0.00535570469798658,0.0840268456375839,"bare",0,0.16,0,233.69,1.15
"18285",0.00539597315436242,0.0840268456375839,"bare",0,0.16,0,233.65,1.15
"18286",0.00543624161073826,0.0840268456375839,"bare",0,0.16,0,233.6,1.15
"18287",0.00547651006711409,0.0840268456375839,"bare",0,0.16,0,233.56,1.15
"18288",0.00551677852348993,0.0840268456375839,"bare",0,0.16,0,233.51,1.15
"18289",0.00555704697986577,0.0840268456375839,"bare",0,0.16,0,233.46,1.15
"18290",0.00559731543624161,0.0840268456375839,"bare",0,0.16,0,233.42,1.15
"18291",0.00563758389261745,0.0840268456375839,"bare",0,0.16,0,233.37,1.15
"18292",0.00567785234899329,0.0840268456375839,"bare",0,0.16,0,233.33,1.15
"18293",0.00571812080536913,0.0840268456375839,"bare",0,0.16,0,233.28,1.15
"18294",0.00575838926174497,0.0840268456375839,"bare",0,0.16,0,233.23,1.15
"18295",0.00579865771812081,0.0840268456375839,"bare",0,0.16,0,233.19,1.15
"18296",0.00583892617449664,0.0840268456375839,"bare",0,0.16,0,233.14,1.15
"18297",0.00587919463087248,0.0840268456375839,"bare",0,0.16,0,233.1,1.15
"18298",0.00591946308724832,0.0840268456375839,"bare",0,0.16,0,233.05,1.15
"18299",0.00595973154362416,0.0840268456375839,"bare",0,0.16,0,233.01,1.15
"18300",0.006,0.0840268456375839,"bare",0,0.16,0,232.96,1.15
"18301",0,0.0845973154362416,"seagrass",1012.78,0.88,8.36,13731.62,0.03
"18302",4.02684563758389e-05,0.0845973154362416,"seagrass",894.97,0.88,7.44,12323.34,0.03
"18303",8.05369127516779e-05,0.0845973154362416,"seagrass",800.75,0.87,6.7,11193.8,0.03
"18304",0.000120805369127517,0.0845973154362416,"seagrass",723.68,0.86,6.09,10267.17,0.03
"18305",0.000161073825503356,0.0845973154362416,"seagrass",659.49,0.85,5.59,9492.84,0.03
"18306",0.000201342281879195,0.0845973154362416,"seagrass",605.19,0.84,5.16,8835.74,0.03
"18307",0.000241610738255034,0.0845973154362416,"seagrass",558.69,0.83,4.79,8270.83,0.04
"18308",0.000281879194630873,0.0845973154362416,"seagrass",518.41,0.82,4.47,7779.72,0.04
"18309",0.000322147651006711,0.0845973154362416,"seagrass",483.19,0.81,4.19,7348.62,0.04
"18310",0.00036241610738255,0.0845973154362416,"seagrass",452.14,0.81,3.94,6966.97,0.04
"18311",0.000402684563758389,0.0845973154362416,"seagrass",424.57,0.8,3.72,6626.55,0.04
"18312",0.000442953020134228,0.0845973154362416,"seagrass",399.91,0.79,3.52,6320.89,0.04
"18313",0.000483221476510067,0.0845973154362416,"seagrass",377.75,0.78,3.34,6044.8,0.04
"18314",0.000523489932885906,0.0845973154362416,"seagrass",357.71,0.77,3.18,5794.06,0.05
"18315",0.000563758389261745,0.0845973154362416,"seagrass",339.51,0.76,3.04,5565.25,0.05
"18316",0.000604026845637584,0.0845973154362416,"seagrass",322.91,0.76,2.9,5355.5,0.05
"18317",0.000644295302013423,0.0845973154362416,"seagrass",307.71,0.75,2.78,5162.46,0.05
"18318",0.000684563758389262,0.0845973154362416,"seagrass",293.73,0.74,2.67,4984.13,0.05
"18319",0.000724832214765101,0.0845973154362416,"seagrass",280.85,0.73,2.56,4818.82,0.05
"18320",0.00076510067114094,0.0845973154362416,"seagrass",268.93,0.73,2.47,4665.09,0.06
"18321",0.000805369127516779,0.0845973154362416,"seagrass",257.86,0.72,2.38,4521.71,0.06
"18322",0.000845637583892618,0.0845973154362416,"seagrass",247.58,0.71,2.3,4387.62,0.06
"18323",0.000885906040268456,0.0845973154362416,"seagrass",237.98,0.7,2.22,4261.88,0.06
"18324",0.000926174496644295,0.0845973154362416,"seagrass",229.01,0.7,2.14,4143.7,0.06
"18325",0.000966442953020134,0.0845973154362416,"seagrass",220.61,0.69,2.08,4032.37,0.07
"18326",0.00100671140939597,0.0845973154362416,"seagrass",212.72,0.68,2.01,3927.27,0.07
"18327",0.00104697986577181,0.0845973154362416,"seagrass",205.3,0.68,1.95,3827.84,0.07
"18328",0.00108724832214765,0.0845973154362416,"seagrass",198.3,0.67,1.89,3733.61,0.07
"18329",0.00112751677852349,0.0845973154362416,"seagrass",191.7,0.66,1.84,3644.13,0.08
"18330",0.00116778523489933,0.0845973154362416,"seagrass",185.45,0.66,1.79,3559.02,0.08
"18331",0.00120805369127517,0.0845973154362416,"seagrass",179.53,0.65,1.74,3477.94,0.08
"18332",0.00124832214765101,0.0845973154362416,"seagrass",173.92,0.64,1.69,3400.56,0.08
"18333",0.00128859060402685,0.0845973154362416,"seagrass",168.58,0.64,1.65,3326.6,0.09
"18334",0.00132885906040268,0.0845973154362416,"seagrass",163.51,0.63,1.61,3255.82,0.09
"18335",0.00136912751677852,0.0845973154362416,"bistable",158.67,0.63,1.57,3187.97,0.09
"18336",0.00140939597315436,0.0845973154362416,"bistable",154.05,0.62,1.53,3122.84,0.1
"18337",0.0014496644295302,0.0845973154362416,"bistable",149.64,0.61,1.49,3060.23,0.1
"18338",0.00148993288590604,0.0845973154362416,"bistable",145.42,0.61,1.46,2999.98,0.1
"18339",0.00153020134228188,0.0845973154362416,"bistable",141.37,0.6,1.42,2941.91,0.11
"18340",0.00157046979865772,0.0845973154362416,"bistable",137.49,0.6,1.39,2885.87,0.11
"18341",0.00161073825503356,0.0845973154362416,"bistable",133.77,0.59,1.36,2831.72,0.11
"18342",0.0016510067114094,0.0845973154362416,"bistable",130.18,0.59,1.33,2779.33,0.12
"18343",0.00169127516778524,0.0845973154362416,"bistable",126.73,0.58,1.3,2728.57,0.12
"18344",0.00173154362416107,0.0845973154362416,"bistable",123.4,0.58,1.27,2679.34,0.13
